#  Computed using PBH limits in DarkSUSY 5.1.2
#  by adding the following code snippets to
#  test/dstest-ucmh.h, along with relevant
#  declarations.
#
#      call dspbh_init
#      do i = 0, 5263
#        k = 10.d0**(2.d0 + dble(i)/2000.d0*8.d0)
#        betashare = dspbh_limits(k)
#        log10PR = zeroin(0.d0, -10.d0, diff_PR, 1.d-5)
#        write(*,*) k, log10PR
#      enddo
#
#      double precision function diff_PR(logP)
#      implicit none
#      double precision, intent(IN) :: logP
#      double precision :: betashare, dsucmh_beta_generalised
#      common /adhoc/betashare
#      diff_PR =       dsucmh_beta_generalised(logP,1.d0/3.d0,5.d0) - betashare
#      end function diff_PR
#
#  Pat Scott Nov 3 2015
#
#  k (Mpc^-1)               log10(P_R max)
   8.2413811501300296E+018  -2.7587813480752592
   8.3176377110267423E+018  -2.7586055118613633
   8.3945998651939645E+018  -2.7584296036727585
   8.4722741414059807E+018  -2.7583565814354536
   8.5506671288468060E+018  -2.7583566596261537
   8.6297854776697016E+018  -2.7583318458259662
   8.7096358995608320E+018  -2.7581558258157246
   8.7902251683088241E+018  -2.7579797340212808
   8.8715601203796173E+018  -2.7579267094521320
   8.9536476554959739E+018  -2.7579267877207010
   9.0364947372230042E+018  -2.7578818742604181
   9.1201083935591158E+018  -2.7577056709758292
   9.2044957175316838E+018  -2.7575293961378438
   9.2896638677993636E+018  -2.7573530498430601
   9.3756200692588298E+018  -2.7571766321895970
   9.4623716136579113E+018  -2.7570654498533407
   9.5499258602143683E+018  -2.7570655282769536
   9.6382902362397450E+018  -2.7570656067005523
   9.7274722377696399E+018  -2.7569020631235439
   9.8174794301998633E+018  -2.7567254635526592
   9.9083194489276457E+018  -2.7565487929646899
   1.0000000000000000E+019  -2.7563720514484178
   1.0092528860766876E+019  -2.7562024914598338
   1.0185913880541149E+019  -2.7562025700374875
   1.0280162981264746E+019  -2.7562026486151270
   1.0375284158180084E+019  -2.7560969794144774
   1.0471285480508985E+019  -2.7559198860955294
   1.0568175092136608E+019  -2.7557428944587841
   1.0665961212302547E+019  -2.7555658335923594
   1.0764652136298349E+019  -2.7553887033705511
   1.0864256236170689E+019  -2.7553377616978385
   1.0964781961431828E+019  -2.7553378404265967
   1.1066237839776676E+019  -2.7552902676752891
   1.1168632477805566E+019  -2.7551130293047823
   1.1271974561755093E+019  -2.7549357212348293
   1.1376272858234333E+019  -2.7549049395681457
   1.1481536214968793E+019  -2.7549050183725128
   1.1587773561551262E+019  -2.7548371865826722
   1.1694993910198747E+019  -2.7546597698101993
   1.1803206356517274E+019  -2.7544822829737572
   1.1912420080273762E+019  -2.7543047259282449
   1.2022644346174081E+019  -2.7541270985283517
   1.2133888504649763E+019  -2.7540378068417093
   1.2246161992650514E+019  -2.7540378857984740
   1.2359474334445068E+019  -2.7540283861861350
   1.2473835142429432E+019  -2.7538506490586210
   1.2589254117941713E+019  -2.7536731450933605
   1.2705741052085393E+019  -2.7534957205007276
   1.2823305826560231E+019  -2.7533181929029755
   1.2941958414499811E+019  -2.7531704979816678
   1.3061708881318404E+019  -2.7531705769229622
   1.3182567385564101E+019  -2.7531706558642366
   1.3304544179780874E+019  -2.7530418364523679
   1.3427649611378641E+019  -2.7528640502123363
   1.3551894123510405E+019  -2.7526861647075394
   1.3677288255958467E+019  -2.7525031810946126
   1.3803842646028866E+019  -2.7523251005602338
   1.3931568029452978E+019  -2.7522965901728202
   1.4060475241299128E+019  -2.7522966693276758
   1.4190575216890956E+019  -2.7522261254945235
   1.4321878992735396E+019  -2.7520478966006623
   1.4454397707459279E+019  -2.7518695738977139
   1.4588142602753534E+019  -2.7518613524455335
   1.4723125024327164E+019  -2.7518614317023928
   1.4859356422870090E+019  -2.7517704656467323
   1.4996848355023679E+019  -2.7515919994573772
   1.5135612484362072E+019  -2.7514134425831487
   1.5275660582380763E+019  -2.7512347962240162
   1.5417004529495552E+019  -2.7510560615575370
   1.5559656316050749E+019  -2.7509890014618241
   1.5703628043335580E+019  -2.7509890809131150
   1.5848931924611109E+019  -2.7509567267874826
   1.5995580286146712E+019  -2.7507778570264345
   1.6143585568264804E+019  -2.7505989018269461
   1.6292960326397215E+019  -2.7504198622434401
   1.6443717232149357E+019  -2.7502407392856116
   1.6595869074375563E+019  -2.7501145795008175
   1.6749428760264382E+019  -2.7501146591347587
   1.6904409316432701E+019  -2.7501147387686831
   1.7060823890031208E+019  -2.7499619401025304
   1.7218685749860096E+019  -2.7497826083241659
   1.7378008287493691E+019  -2.7496767493478727
   1.7538805018417603E+019  -2.7496768290693816
   1.7701089583174257E+019  -2.7496769087908750
   1.7864875748520462E+019  -2.7495034886694989
   1.8030177408595700E+019  -2.7493239534628997
   1.8197008586099900E+019  -2.7491443399176818
   1.8365383433483436E+019  -2.7489646486571657
   1.8535316234148143E+019  -2.7487994331231964
   1.8706821403657941E+019  -2.7487995130141814
   1.8879913490962928E+019  -2.7487995929051507
   1.9054607179632521E+019  -2.7486849757616585
   1.9230917289101537E+019  -2.7485050883323145
   1.9408858775927792E+019  -2.7483251249438529
   1.9588446735059968E+019  -2.7481450859659260
   1.9769696401118581E+019  -2.7479649717170300
   1.9952623149688828E+019  -2.7479203649550366
   2.0137242498623812E+019  -2.7479204450103114
   2.0323570109362209E+019  -2.7478648758221267
   2.0511621788255711E+019  -2.7476846450040684
   2.0701413487910371E+019  -2.7475043395136924
   2.0892961308540408E+019  -2.7473239595086438
   2.1086281499332973E+019  -2.7471424100947965
   2.1281390459827089E+019  -2.7470375690674045
   2.1478304741305377E+019  -2.7470376498373765
   2.1677041048196874E+019  -2.7470377306073868
   2.1877616239495520E+019  -2.7468647018698436
   2.2080047330189058E+019  -2.7466831973318140
   2.2284351492702986E+019  -2.7465992889504256
   2.2490546058357826E+019  -2.7465993695259270
   2.2698648518838305E+019  -2.7465824353530461
   2.2908676527677702E+019  -2.7464011875266565
   2.3120647901755986E+019  -2.7462200866727593
   2.3334580622809948E+019  -2.7460404551181239
   2.3550492838960091E+019  -2.7458581997663689
   2.3768402866248831E+019  -2.7457149969643790
   2.3988329190194848E+019  -2.7457150773452574
   2.4210290467361800E+019  -2.7457151577261358
   2.4434305526939812E+019  -2.7455767931976509
   2.4660393372343362E+019  -2.7453958857268610
   2.4888573182823952E+019  -2.7452149637534715
   2.5118864315095720E+019  -2.7450340174992283
   2.5351286304979071E+019  -2.7448530374983622
   2.5585858869056532E+019  -2.7448312954548006
   2.5822601906345906E+019  -2.7448313758810103
   2.6061535499988976E+019  -2.7447524750992236
   2.6302679918953923E+019  -2.7445714246109900
   2.6546055619755364E+019  -2.7443853178238071
   2.6791683248190370E+019  -2.7442041466337392
   2.7039583641088352E+019  -2.7440229033837511
   2.7289777828080407E+019  -2.7439414824286952
   2.7542287033381745E+019  -2.7439415629939115
   2.7797132677592826E+019  -2.7439221788874817
   2.8054336379517161E+019  -2.7437408094429312
   2.8313919957993902E+019  -2.7435592560836506
   2.8575905433749438E+019  -2.7434982687643448
   2.8840315031266116E+019  -2.7434983496275329
   2.9107171180665962E+019  -2.7434581536944087
   2.9376496519615308E+019  -2.7432761107369643
   2.9648313895243514E+019  -2.7430939922393063
   2.9922646366081827E+019  -2.7429118794244736
   3.0199517204020191E+019  -2.7427295705643004
   3.0478949896279953E+019  -2.7426084599249299
   3.0760968147407049E+019  -2.7426085409648286
   3.1045595881283621E+019  -2.7426086220047141
   3.1332857243155759E+019  -2.7424458462003853
   3.1622776601683792E+019  -2.7422645786111763
   3.1915378551007711E+019  -2.7420817042045220
   3.2210687912834281E+019  -2.7418988370691570
   3.2508729738543473E+019  -2.7417172216468719
   3.2809529311311770E+019  -2.7417173029106570
   3.3113112148259078E+019  -2.7417173841744367
   3.3419504002611495E+019  -2.7416143476553301
   3.3728730865886786E+019  -2.7414314211159132
   3.4040818970100089E+019  -2.7412484501284067
   3.4355794789987570E+019  -2.7410654266528338
   3.4673685045253095E+019  -2.7408823445078299
   3.4994516702835765E+019  -2.7408234479638214
   3.5318316979195556E+019  -2.7408235293358381
   3.5645113342624391E+019  -2.7407806050688603
   3.5974933515574309E+019  -2.7405974227261685
   3.6307805477010026E+019  -2.7404141718562456
   3.6643757464783331E+019  -2.7403761081260276
   3.6982817978026738E+019  -2.7403761895722116
   3.7325015779571991E+019  -2.7403123353454881
   3.7670379898390929E+019  -2.7401289316631909
   3.8018939632055968E+019  -2.7399443513885062
   3.8370724549227848E+019  -2.7397599343197410
   3.8725764492161810E+019  -2.7395806366800026
   3.9084089579240088E+019  -2.7394817710163335
   3.9445730207527846E+019  -2.7394818528672702
   3.9810717055349858E+019  -2.7394782868153031
   4.0179081084893921E+019  -2.7392941034977421
   4.0550853544838431E+019  -2.7391099563723116
   4.0926065973000929E+019  -2.7389258220284605
   4.1304750199016104E+019  -2.7387416811867902
   4.1686938347033633E+019  -2.7385822682675589
   4.2072662838444286E+019  -2.7385823501017996
   4.2461956394631299E+019  -2.7385824319360341
   4.2854852039744094E+019  -2.7384551908899799
   4.3251383103500796E+019  -2.7382709688874747
   4.3651583224016650E+019  -2.7380866970241802
   4.4055486350655160E+019  -2.7379023682519605
   4.4463126746910835E+019  -2.7377179770920592
   4.4874538993313325E+019  -2.7376823601861844
   4.5289757990361948E+019  -2.7376824414924150
   4.5708818961487520E+019  -2.7376162003120608
   4.6131757456038093E+019  -2.7374328714866620
   4.6558609352295817E+019  -2.7372441967038204
   4.6989410860521603E+019  -2.7372294540830993
   4.7424198526024286E+019  -2.7372295357747678
   4.7863009232263807E+019  -2.7371420250538496
   4.8305880203977384E+019  -2.7369579122467851
   4.8752849010338505E+019  -2.7367735710181513
   4.9203953568145113E+019  -2.7365890351252156
   4.9659232145033781E+019  -2.7364043324659071
   5.0118723362727150E+019  -2.7363287154463567
   5.0582466200311480E+019  -2.7363287975743735
   5.1050499997540442E+019  -2.7363016563655380
   5.1522864458175619E+019  -2.7361167376950628
   5.1999599653351727E+019  -2.7359317014073010
   5.2480746024977121E+019  -2.7357465597379593
   5.2966344389165810E+019  -2.7355613218669577
   5.3456435939697353E+019  -2.7354245320260859
   5.3951062251512676E+019  -2.7354246143820231
   5.4450265284242203E+019  -2.7354246967379434
   5.4954087385762259E+019  -2.7352729978537011
   5.5462571295791047E+019  -2.7350875397345900
   5.5975760149511160E+019  -2.7349009038046534
   5.6493697481230107E+019  -2.7347182230572775
   5.7016427228074779E+019  -2.7345313584358499
   5.7543993733715902E+019  -2.7345189221102211
   5.8076441752131117E+019  -2.7345190049797607
   5.8613816451402965E+019  -2.7344278041851622
   5.9156163417547186E+019  -2.7342417046736194
   5.9703528658383659E+019  -2.7340648503226208
   6.0255958607435932E+019  -2.7340648523010556
   6.0813500127871640E+019  -2.7340648542794774
   6.1376200516479459E+019  -2.7339547320275890
   6.1944107507678372E+019  -2.7337664279150307
   6.2517269277568492E+019  -2.7335802541816725
   6.3095734448019431E+019  -2.7333938448807178
   6.3679552090791363E+019  -2.7332070658283056
   6.4268771731701940E+019  -2.7331543619136909
   6.4863443354824016E+019  -2.7331544450822678
   6.5463617406727340E+019  -2.7331030783798353
   6.6069344800759644E+019  -2.7329203719776896
   6.6680676921362457E+019  -2.7327317946932173
   6.7297665628431679E+019  -2.7325451504847633
   6.7920363261718569E+019  -2.7323586509325004
   6.8548822645265924E+019  -2.7322447588214525
   6.9183097091893625E+019  -2.7322448416891914
   6.9823240407717331E+019  -2.7322449245569342
   7.0469306896714523E+019  -2.7320685515756429
   7.1121351365332951E+019  -2.7318821242511659
   7.1779429127136444E+019  -2.7317895605515803
   7.2443596007498908E+019  -2.7317896433395852
   7.3113908348341871E+019  -2.7317785972661017
   7.3790423012909842E+019  -2.7315923669170976
   7.4473197390598881E+019  -2.7314013479691637
   7.5162289401820758E+019  -2.7312156205920051
   7.5857757502918197E+019  -2.7310291159392808
   7.6559660691125699E+019  -2.7308745187604111
   7.7268058509570523E+019  -2.7308746019673613
   7.7983011052325782E+019  -2.7308746851742978
   7.8704578969510003E+019  -2.7307378230659447
   7.9432823472427893E+019  -2.7305504770802371
   8.0167806338767897E+019  -2.7303630698145125
   8.0909589917838459E+019  -2.7301756084490800
   8.1658237135859057E+019  -2.7299881021938788
   8.2413811501300302E+019  -2.7299591816300461
   8.3176377110267429E+019  -2.7299592649554789
   8.3945998651939652E+019  -2.7298839168062350
   8.4722741414059803E+019  -2.7296963646808035
   8.5506671288468062E+019  -2.7295088026531173
   8.6297854776697012E+019  -2.7293212497320418
   8.7096358995608322E+019  -2.7291337283410413
   8.7902251683088237E+019  -2.7290431376401254
   8.8715601203796165E+019  -2.7290432209372031
   8.9536476554959733E+019  -2.7290295728552976
   9.0364947372230050E+019  -2.7288371537318090
   9.1201083935591154E+019  -2.7286498404314856
   9.2044957175316840E+019  -2.7285806218175326
   9.2896638677993636E+019  -2.7285807051778752
   9.3756200692588315E+019  -2.7285456674446311
   9.4623716136579105E+019  -2.7283580652708115
   9.5499258602143695E+019  -2.7281699483625674
   9.6382902362397442E+019  -2.7279814698959122
   9.7274722377696412E+019  -2.7277929105925556
   9.8174794301998645E+019  -2.7276612076242071
   9.9083194489276449E+019  -2.7276612914500542
   1.0000000000000000E+020  -2.7276613752758858
   1.0092528860766875E+020  -2.7274994351778208
   1.0185913880541148E+020  -2.7273106687593898
   1.0280162981264746E+020  -2.7271218210592258
   1.0375284158180083E+020  -2.7269328919247107
   1.0471285480508985E+020  -2.7267438811877764
   1.0568175092136606E+020  -2.7267388246662017
   1.0665961212302546E+020  -2.7267389086686609
   1.0764652136298350E+020  -2.7266388398949606
   1.0864256236170689E+020  -2.7264497018447194
   1.0964781961431828E+020  -2.7262604816772180
   1.1066237839776676E+020  -2.7260711791510071
   1.1168632477805566E+020  -2.7258817939980577
   1.1271974561755093E+020  -2.7258144054934705
   1.1376272858234333E+020  -2.7258144896746819
   1.1481536214968793E+020  -2.7257765442130641
   1.1587773561551263E+020  -2.7255870299263876
   1.1694993910198747E+020  -2.7253974321866941
   1.1803206356517274E+020  -2.7253515813511688
   1.1912420080273762E+020  -2.7253516656229317
   1.2022644346174082E+020  -2.7252920639082525
   1.2133888504649762E+020  -2.7251023355681596
   1.2246161992650514E+020  -2.7249125227027111
   1.2359474334445068E+020  -2.7247226248129568
   1.2473835142429432E+020  -2.7245326413499695
   1.2589254117941713E+020  -2.7244241713014485
   1.2705741052085394E+020  -2.7244242557579894
   1.2823305826560231E+020  -2.7244243402145130
   1.2941958414499811E+020  -2.7242369399909108
   1.3061708881318404E+020  -2.7240467349683724
   1.3182567385564101E+020  -2.7238564419636671
   1.3304544179780873E+020  -2.7236660601565919
   1.3427649611378642E+020  -2.7234946937333158
   1.3551894123510406E+020  -2.7234947783817369
   1.3677288255958467E+020  -2.7234948630301399
   1.3803842646028866E+020  -2.7233697320542114
   1.3931568029452978E+020  -2.7231791191030146
   1.4060475241299129E+020  -2.7229884138624998
   1.4190575216890955E+020  -2.7227976151823277
   1.4321878992735396E+020  -2.7226067218350409
   1.4454397707459279E+020  -2.7225631372857180
   1.4588142602753534E+020  -2.7225632221365208
   1.4723125024327164E+020  -2.7225006285926847
   1.4859356422870090E+020  -2.7223095853628116
   1.4996848355023680E+020  -2.7221184439768336
   1.5135612484362073E+020  -2.7220965916898772
   1.5275660582380762E+020  -2.7220966766470123
   1.5417004529495553E+020  -2.7220122113553309
   1.5559656316050751E+020  -2.7218209142711487
   1.5703628043335578E+020  -2.7216295150493508
   1.5848931924611108E+020  -2.7214380120069959
   1.5995580286146711E+020  -2.7212464034029349
   1.6143585568264805E+020  -2.7211614352258908
   1.6292960326397215E+020  -2.7211615204084767
   1.6443717232149358E+020  -2.7211399079035448
   1.6595869074375564E+020  -2.7209481314831798
   1.6749428760264383E+020  -2.7207612447850233
   1.6904409316432701E+020  -2.7205692458883162
   1.7060823890031208E+020  -2.7203771328430633
   1.7218685749860096E+020  -2.7202286954197903
   1.7378008287493692E+020  -2.7202287808473260
   1.7538805018417604E+020  -2.7202288662748382
   1.7701089583174255E+020  -2.7200780588008868
   1.7864875748520460E+020  -2.7198856450891147
   1.8030177408595699E+020  -2.7196931102325643
   1.8197008586099900E+020  -2.7195009061226427
   1.8365383433483436E+020  -2.7193086928456127
   1.8535316234148141E+020  -2.7192893179852509
   1.8706821403657939E+020  -2.7192894034136019
   1.8879913490962927E+020  -2.7192018720318201
   1.9054607179632522E+020  -2.7190095304159279
   1.9230917289101535E+020  -2.7188195578236471
   1.9408858775927793E+020  -2.7188196433414547
   1.9588446735059970E+020  -2.7188197288592457
   1.9769696401118580E+020  -2.7187101685304307
   1.9952623149688829E+020  -2.7185176494410062
   2.0137242498623812E+020  -2.7183250194102020
   2.0323570109362209E+020  -2.7181323076225019
   2.0511621788255709E+020  -2.7179395141711900
   2.0701413487910371E+020  -2.7178786141640803
   2.0892961308540407E+020  -2.7178786998577622
   2.1086281499332972E+020  -2.7178323714449837
   2.1281390459827090E+020  -2.7176394511395694
   2.1478304741305375E+020  -2.7174464493911672
   2.1677041048196874E+020  -2.7172533662729017
   2.1877616239495519E+020  -2.7170602018465893
   2.2080047330189060E+020  -2.7169356121483235
   2.2284351492702985E+020  -2.7169356980186001
   2.2490546058357827E+020  -2.7169357838888617
   2.2698648518838305E+020  -2.7167595623448690
   2.2908676527677699E+020  -2.7165661903074887
   2.3120647901755988E+020  -2.7163727370480850
   2.3334580622809950E+020  -2.7161792025408733
   2.3550492838960090E+020  -2.7159906710411783
   2.3768402866248833E+020  -2.7159907570878099
   2.3988329190194849E+020  -2.7159908431344260
   2.4210290467361800E+020  -2.7158779872353240
   2.4434305526939812E+020  -2.7156842447810332
   2.4660393372343360E+020  -2.7155176018997698
   2.4888573182823953E+020  -2.7155176880348555
   2.5118864315095718E+020  -2.7155177741699248
   2.5351286304979072E+020  -2.7153827054137030
   2.5585858869056530E+020  -2.7151887541179827
   2.5822601906345905E+020  -2.7149947207222795
   2.6061535499988976E+020  -2.7148006049509985
   2.6302679918953923E+020  -2.7146064064857969
   2.6546055619755364E+020  -2.7145698256477235
   2.6791683248190371E+020  -2.7145699119615001
   2.7039583641088351E+020  -2.7144984825862473
   2.7289777828080406E+020  -2.7143043543855332
   2.7542287033381745E+020  -2.7141101647351653
   2.7797132677592826E+020  -2.7139158672407659
   2.8054336379517161E+020  -2.7137214626710096
   2.8313919957993905E+020  -2.7136158561625923
   2.8575905433749435E+020  -2.7136159425906210
   2.8840315031266116E+020  -2.7136084141566545
   2.9107171180665962E+020  -2.7134138446118570
   2.9376496519615306E+020  -2.7132191700595691
   2.9648313895243514E+020  -2.7131406205381037
   2.9922646366081830E+020  -2.7131407070798872
   3.0199517204020193E+020  -2.7131109724637748
   3.0478949896279956E+020  -2.7129161362277325
   3.0760968147407051E+020  -2.7127211971273382
   3.1045595881283617E+020  -2.7125261560031451
   3.1332857243155759E+020  -2.7123310136897079
   3.1622776601683794E+020  -2.7121880442457598
   3.1915378551007714E+020  -2.7121881310084577
   3.2210687912834282E+020  -2.7121882177711361
   3.2508729738543471E+020  -2.7120272597879489
   3.2809529311311770E+020  -2.7118318625899915
   3.3113112148259078E+020  -2.7116363670604851
   3.3419504002611498E+020  -2.7114407739573330
   3.3728730865886783E+020  -2.7112450840127273
   3.4040818970100092E+020  -2.7112331737888531
   3.4355794789987569E+020  -2.7112332607639704
   3.4673685045253099E+020  -2.7111363257921135
   3.4994516702835769E+020  -2.7109404865934770
   3.5318316979195557E+020  -2.7107445522915432
   3.5645113342624393E+020  -2.7105485235093192
   3.5974933515574306E+020  -2.7103524008354944
   3.6307805477010027E+020  -2.7102759224850663
   3.6643757464783330E+020  -2.7102760096653760
   3.6982817978026741E+020  -2.7102434034291898
   3.7325015779571984E+020  -2.7100471357884373
   3.7670379898390931E+020  -2.7098507755985128
   3.8018939632055969E+020  -2.7097965902540313
   3.8370724549227846E+020  -2.7097966775347233
   3.8725764492161804E+020  -2.7097416467847752
   3.9084089579240089E+020  -2.7095451435316158
   3.9445730207527849E+020  -2.7093485488340074
   3.9810717055349857E+020  -2.7091518630599358
   4.0179081084893921E+020  -2.7089550865420393
   4.0550853544838431E+020  -2.7088360239662137
   4.0926065973000929E+020  -2.7088361114445210
   4.1304750199016102E+020  -2.7088361989228100
   4.1686938347033638E+020  -2.7086488100603909
   4.2072662838444288E+020  -2.7084518029175668
   4.2461956394631299E+020  -2.7082547059416346
   4.2854852039744094E+020  -2.7080575193173844
   4.3251383103500793E+020  -2.7078733021937595
   4.3651583224016654E+020  -2.7078733898668883
   4.4055486350655160E+020  -2.7078734775400006
   4.4463126746910838E+020  -2.7077506067376018
   4.4874538993313323E+020  -2.7075531916582865
   4.5289757990361950E+020  -2.7073556873669045
   4.5708818961487515E+020  -2.7071580939311763
   4.6131757456038094E+020  -2.7069604113979451
   4.6558609352295816E+020  -2.7069085348645952
   4.6989410860521606E+020  -2.7069086227312464
   4.7424198526024286E+020  -2.7068505492803898
   4.7863009232263800E+020  -2.7066527281997139
   4.8305880203977386E+020  -2.7064539960460894
   4.8752849010338503E+020  -2.7064244575494110
   4.9203953568145113E+020  -2.7064245459937153
   4.9659232145033783E+020  -2.7063434183122697
   5.0118723362727146E+020  -2.7061444386146394
   5.0582466200311477E+020  -2.7059505277198759
   5.1050499997540437E+020  -2.7057516754899003
   5.1522864458175617E+020  -2.7055528718008026
   5.1999599653351725E+020  -2.7054579834391994
   5.2480746024977125E+020  -2.7054580717569179
   5.2966344389165810E+020  -2.7054424425680241
   5.3456435939697354E+020  -2.7052436943741114
   5.3951062251512680E+020  -2.7050449691096761
   5.4450265284242198E+020  -2.7048462569305718
   5.4954087385762261E+020  -2.7046475370423888
   5.5462571295791048E+020  -2.7044872637120805
   5.5975760149511157E+020  -2.7044873520399557
   5.6493697481230110E+020  -2.7044874403678199
   5.7016427228074777E+020  -2.7043383123112537
   5.7543993733715899E+020  -2.7041394466321114
   5.8076441752131115E+020  -2.7039405136491159
   5.8613816451402963E+020  -2.7037415086475045
   5.9156163417547185E+020  -2.7035424272136361
   5.9703528658383654E+020  -2.7035155699970823
   6.0255958607435937E+020  -2.7035156584775817
   6.0813500127871644E+020  -2.7034317918661235
   6.1376200516479458E+020  -2.7032325834863684
   6.1944107507678367E+020  -2.7030332887915773
   6.2517269277568493E+020  -2.7030291188539786
   6.3095734448019433E+020  -2.7030292074273032
   6.3679552090791359E+020  -2.7029225309871245
   6.4268771731701944E+020  -2.7027230955496560
   6.4863443354824016E+020  -2.7025235659419549
   6.5463617406727343E+020  -2.7023231093335758
   6.6069344800759638E+020  -2.7021231487905375
   6.6680676921362455E+020  -2.7020531651320954
   6.7297665628431686E+020  -2.7020532540105191
   6.7920363261718574E+020  -2.7020120255679556
   6.8548822645265924E+020  -2.7018119417192623
   6.9183097091893625E+020  -2.7016117771225621
   6.9823240407717328E+020  -2.7014115306909292
   7.0469306896714524E+020  -2.7012112013998273
   7.1121351365332959E+020  -2.7010751561211968
   7.1779429127136451E+020  -2.7010752451776452
   7.2443596007498908E+020  -2.7010753342340772
   7.3113908348341872E+020  -2.7008994111188005
   7.3790423012909856E+020  -2.7006988658590245
   7.4473197390598885E+020  -2.7004982346106639
   7.5162289401820755E+020  -2.7002975166358665
   7.5857757502918204E+020  -2.7000967112564753
   7.6559660691125699E+020  -2.7000952246738419
   7.7268058509570526E+020  -2.7000953139177004
   7.7983011052325778E+020  -2.6999851147142029
   7.8704578969510006E+020  -2.6997841721586453
   7.9432823472427893E+020  -2.6996044765223339
   8.0167806338767900E+020  -2.6996045658624435
   8.0909589917838462E+020  -2.6996046552025352
   8.1658237135859063E+020  -2.6994714180003760
   8.2413811501300292E+020  -2.6992702473498933
   8.3176377110267429E+020  -2.6990689866651913
   8.3945998651939645E+020  -2.6988676355729315
   8.4722741414059809E+020  -2.6986659525219863
   8.5506671288468059E+020  -2.6986209667400414
   8.6297854776697016E+020  -2.6986210566081352
   8.7096358995608325E+020  -2.6985535887955092
   8.7902251683088237E+020  -2.6983513341155474
   8.8715601203796168E+020  -2.6981490723912072
   8.9536476554959743E+020  -2.6979467956336789
   9.0364947372230050E+020  -2.6977494962366975
   9.1201083935591157E+020  -2.6976379367512155
   9.2044957175316847E+020  -2.6976380266530167
   9.2896638677993626E+020  -2.6976370952312103
   9.3756200692588308E+020  -2.6974347464469663
   9.4623716136579105E+020  -2.6972323574365658
   9.5499258602143692E+020  -2.6970282656214599
   9.6382902362397449E+020  -2.6968261146830281
   9.7274722377696412E+020  -2.6966480513463940
   9.8174794301998642E+020  -2.6966481412385530
   9.9083194489276452E+020  -2.6966482311306899
   1.0000000000000000E+021  -2.6965114302008910
   1.0092528860766875E+021  -2.6963089911973195
   1.0185913880541148E+021  -2.6961537655662360
   1.0280162981264746E+021  -2.6961538555767790
   1.0375284158180084E+021  -2.6961539455873007
   1.0471285480508985E+021  -2.6959938723268086
   1.0568175092136606E+021  -2.6957911617871391
   1.0665961212302547E+021  -2.6955883485072558
   1.0764652136298350E+021  -2.6953854340897743
   1.0864256236170689E+021  -2.6951824199137819
   1.0964781961431828E+021  -2.6951631391756958
   1.1066237839776675E+021  -2.6951632294073264
   1.1168632477805567E+021  -2.6950695915944212
   1.1271974561755094E+021  -2.6948664244983740
   1.1376272858234333E+021  -2.6946631602695854
   1.1481536214968794E+021  -2.6944597996304798
   1.1587773561551262E+021  -2.6942563431580511
   1.1694993910198748E+021  -2.6941700645223166
   1.1803206356517274E+021  -2.6941701549635058
   1.1912420080273761E+021  -2.6941432705448669
   1.2022644346174083E+021  -2.6939396658478589
   1.2133888504649763E+021  -2.6937359662466633
   1.2246161992650515E+021  -2.6936728069974012
   1.2359474334445069E+021  -2.6936728975415432
   1.2473835142429433E+021  -2.6936227588678436
   1.2589254117941712E+021  -2.6934175690149282
   1.2705741052085393E+021  -2.6932174211874016
   1.2823305826560230E+021  -2.6930124775928523
   1.2941958414499811E+021  -2.6928076963390697
   1.3061708881318406E+021  -2.6926769185105126
   1.3182567385564101E+021  -2.6926770094411703
   1.3304544179780874E+021  -2.6926771003718462
   1.3427649611378642E+021  -2.6924893705315558
   1.3551894123510406E+021  -2.6922848109371129
   1.3677288255958467E+021  -2.6921773530766857
   1.3803842646028866E+021  -2.6921774462506680
   1.3931568029452979E+021  -2.6921840402457766
   1.4060475241299129E+021  -2.6923886667481787
   1.4190575216890956E+021  -2.6925933254969050
   1.4321878992735395E+021  -2.6927980595558845
   1.4454397707459279E+021  -2.6930029117009924
   1.4588142602753535E+021  -2.6932323271763563
   1.4723125024327163E+021  -2.6936425028495714
   1.4859356422870089E+021  -2.6940498539131772
   1.4996848355023680E+021  -2.6944568247784590
   1.5135612484362072E+021  -2.6948634122877815
   1.5275660582380763E+021  -2.6952180157203096
   1.5417004529495552E+021  -2.6954210892730024
   1.5559656316050751E+021  -2.6956240627646810
   1.5703628043335578E+021  -2.6959910870813468
   1.5848931924611110E+021  -2.6963961552206008
   1.5995580286146710E+021  -2.6967268727402485
   1.6143585568264804E+021  -2.6969291569755240
   1.6292960326397214E+021  -2.6971331774914384
   1.6443717232149358E+021  -2.6975220811855913
   1.6595869074375563E+021  -2.6979216773280648
   1.6749428760264382E+021  -2.6983261796662972
   1.6904409316432701E+021  -2.6987306404734581
   1.7060823890031209E+021  -2.6991333355870371
   1.7218685749860096E+021  -2.6995356696411736
   1.7378008287493693E+021  -2.6999376459028208
   1.7538805018417604E+021  -2.7002213076998451
   1.7701089583174257E+021  -2.7004221347008364
   1.7864875748520462E+021  -2.7006517265506069
   1.8030177408595699E+021  -2.7010527323327129
   1.8197008586099901E+021  -2.7014534001030350
   1.8365383433483437E+021  -2.7018537373999276
   1.8535316234148142E+021  -2.7022537527675077
   1.8706821403657941E+021  -2.7026538509628115
   1.8879913490962925E+021  -2.7030526548328964
   1.9054607179632521E+021  -2.7034511017974396
